Model,Organism,Subsystem,Frac_RXNS,Frac_TICs
iWFL_1372,Escherichia coli W,"Transport",0.0350877192982456,0.106382978723404
iWFL_1372,Escherichia coli W,"Transport Outer Membrane Porin",0.342105263157895,0.290780141843972
iWFL_1372,Escherichia coli W,"Transport, ABC system",0.0263157894736842,0.0354609929078014
iWFL_1372,Escherichia coli W,"Transport, Outer Membrane",0.0087719298245614,0.00709219858156028
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Alanine, Aspartate, and Glutamate Metabolism",0.0172413793103448,0.0285714285714286
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Alternate Carbon Metabolism",0.0862068965517241,0.0428571428571429
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0172413793103448,0.0285714285714286
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Citrate cycle (TCA cycle)",0.00862068965517241,0.00714285714285714
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Cofactor and Prosthetic Group Biosynthesis",0.0172413793103448,0.00714285714285714
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Exchange",0.00862068965517241,0.0142857142857143
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Folate Biosynthesis",0.0172413793103448,0.00714285714285714
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Glycolysis and Gluconeogenesis",0.0517241379310345,0.0214285714285714
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Histidine Biosynthesis",0.00862068965517241,0.0214285714285714
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Inorganic Ion Transport and Metabolism",0.0258620689655172,0.142857142857143
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Membrane Lipid Metabolism",0.189655172413793,0.0785714285714286
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Nucleotide Salvage Pathway",0.0344827586206897,0.0571428571428571
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Oxidative Phosphorylation",0.00862068965517241,0.0357142857142857
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Purine and Pyrimidine Biosynthesis",0.0258620689655172,0.0214285714285714
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Pyruvate Metabolism",0.0258620689655172,0.0214285714285714
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Transport",0.0344827586206897,0.107142857142857
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Transport Outer Membrane Porin",0.387931034482759,0.314285714285714
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Transport, ABC system",0.0258620689655172,0.0357142857142857
iY75_1357,Escherichia coli str. K-12 substr. W3110,"Transport, Outer Membrane",0.00862068965517241,0.00714285714285714
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Alanine, Aspartate, and Glutamate Metabolism",0.0508474576271186,0.0273972602739726
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Alternate Carbon Metabolism",0.0677966101694915,0.0547945205479452
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Amino acid metabolism: Glycine, Serine and Threonine metabolism",0.0169491525423729,0.0136986301369863
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0169491525423729,0.0136986301369863
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Amino acid, ala",0.0169491525423729,0.0136986301369863
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Citrate cycle (TCA cycle)",0.0338983050847458,0.0136986301369863
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Cofactor and Prosthetic Group Biosynthesis",0.0338983050847458,0.0136986301369863
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Exchange",0.0169491525423729,0.0410958904109589
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Fatty Acid  Biosynthesis",0.0169491525423729,0.0136986301369863
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Glutamate and glutamin metabolism",0.0338983050847458,0.0410958904109589
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Glycolysis and Gluconeogenesis",0.101694915254237,0.0410958904109589
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Histidine Biosynthesis",0.0169491525423729,0.0410958904109589
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Inorganic Ion Transport and Metabolism",0.0508474576271186,0.164383561643836
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Membrane Lipid Metabolism",0.0169491525423729,0.0136986301369863
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Nucleotide Salvage Pathway",0.0508474576271186,0.0821917808219178
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Oxidative Phosphorylation",0.0338983050847458,0.0821917808219178
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Pyruvate Metabolism",0.0677966101694915,0.0547945205479452
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Starch and Sucrose Metabolism",0.0169491525423729,0.0136986301369863
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Threonine and Lysine Metabolism",0.0338983050847458,0.0136986301369863
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Tranpsort, Inner Membrane",0.11864406779661,0.0958904109589041
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Transport",0.0169491525423729,0.0273972602739726
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Transport Outer Membrane Porin",0.135593220338983,0.0958904109589041
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Transport, ABC system",0.0169491525423729,0.0136986301369863
iYL1228,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,"Transport, Outer Membrane",0.0169491525423729,0.0136986301369863
iYO844,Bacillus subtilis subsp. subtilis str. 168,"Amino Acid Metabolism",0.428571428571429,0.533333333333333
iYO844,Bacillus subtilis subsp. subtilis str. 168,"S_Carbohydrates_and_related_molecules",0.0952380952380952,0.133333333333333
iYO844,Bacillus subtilis subsp. subtilis str. 168,"S_Nucleotides_and_nucleic_acids",0.238095238095238,0.2
iYO844,Bacillus subtilis subsp. subtilis str. 168,"Transport Inner Membrane",0.238095238095238,0.133333333333333
iYS1720,Salmonella pan-reactome,"Alanine, Aspartate, and Glutamate Metabolism",0.043859649122807,0.03125
iYS1720,Salmonella pan-reactome,"Alternate Carbon Metabolism",0.0789473684210526,0.046875
iYS1720,Salmonella pan-reactome,"Amino acid metabolism: Glycine, Serine and Threonine metabolism",0.0087719298245614,0.015625
iYS1720,Salmonella pan-reactome,"Cell Wall/Membrane/Envelope Metabolism",0.0087719298245614,0.0078125
iYS1720,Salmonella pan-reactome,"Citrate cycle (TCA cycle)",0.0175438596491228,0.015625
iYS1720,Salmonella pan-reactome,"Cofactor and Prosthetic Group Biosynthesis",0.0175438596491228,0.0078125
iYS1720,Salmonella pan-reactome,"Glutamate and glutamin metabolism",0.0087719298245614,0.046875
iYS1720,Salmonella pan-reactome,"Glycolysis and Gluconeogenesis",0.0175438596491228,0.0078125
iYS1720,Salmonella pan-reactome,"Inorganic Ion Transport and Metabolism",0.043859649122807,0.1015625
iYS1720,Salmonella pan-reactome,"Lipopolysaccharide Biosynthesis / Recycling",0.0701754385964912,0.0859375
iYS1720,Salmonella pan-reactome,"Membrane Lipid Metabolism",0.157894736842105,0.140625
iYS1720,Salmonella pan-reactome,"Nucleotide Salvage Pathway",0.0263157894736842,0.0078125
iYS1720,Salmonella pan-reactome,"Oxidative Phosphorylation",0.0087719298245614,0.015625
iYS1720,Salmonella pan-reactome,"Pyruvate Metabolism",0.0087719298245614,0.015625
iYS1720,Salmonella pan-reactome,"Threonine and Lysine Metabolism",0.0175438596491228,0.015625
iYS1720,Salmonella pan-reactome,"Transport Outer Membrane Porin",0.254385964912281,0.203125
iYS1720,Salmonella pan-reactome,"Transport, ABC system",0.0263157894736842,0.0234375
iYS1720,Salmonella pan-reactome,"Transport, Outer Membrane",0.0087719298245614,0.0078125
iYS1720,Salmonella pan-reactome,"Unassigned",0.166666666666667,0.1875
iYS1720,Salmonella pan-reactome,"Valine Leucine and Isoleucine Metabolism",0.0087719298245614,0.015625
iYS854,Staphylococcus aureus subsp. aureus USA300_TCH1516,"Amino Acid Metabolism",0.0434782608695652,0.0555555555555556
iYS854,Staphylococcus aureus subsp. aureus USA300_TCH1516,"Carbohydrate Metabolism",0.0869565217391304,0.0740740740740741
iYS854,Staphylococcus aureus subsp. aureus USA300_TCH1516,"Cell Wall/Membrane/Envelope Metabolism",0.0217391304347826,0.0185185185185185
iYS854,Staphylococcus aureus subsp. aureus USA300_TCH1516,"Cofactor and Prosthetic Group Biosynthesis",0.108695652173913,0.0740740740740741
iYS854,Staphylococcus aureus subsp. aureus USA300_TCH1516,"Energy Production and Conversion",0.130434782608696,0.111111111111111
iYS854,Staphylococcus aureus subsp. aureus USA300_TCH1516,"Lipid &amp; Cell Wall Metabolism",0.0434782608695652,0.0185185185185185
iYS854,Staphylococcus aureus subsp. aureus USA300_TCH1516,"Nucelotide Metabolism",0.5,0.62962962962963
iYS854,Staphylococcus aureus subsp. aureus USA300_TCH1516,"Transport",0.0652173913043478,0.0185185185185185
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Alanine, Aspartate, and Glutamate Metabolism",0.0181818181818182,0.0291970802919708
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Alternate Carbon Metabolism",0.0909090909090909,0.0437956204379562
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0181818181818182,0.0291970802919708
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Citrate cycle (TCA cycle)",0.00909090909090909,0.0072992700729927
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Cofactor and Prosthetic Group Biosynthesis",0.0181818181818182,0.0072992700729927
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Exchange",0.00909090909090909,0.0145985401459854
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Folate Biosynthesis",0.0181818181818182,0.0072992700729927
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Glycolysis and Gluconeogenesis",0.0545454545454545,0.0218978102189781
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Histidine Biosynthesis",0.00909090909090909,0.0218978102189781
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Inorganic Ion Transport and Metabolism",0.0272727272727273,0.145985401459854
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Membrane Lipid Metabolism",0.2,0.0802919708029197
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Nucleotide Salvage Pathway",0.0363636363636364,0.0583941605839416
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Oxidative Phosphorylation",0.00909090909090909,0.0364963503649635
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Purine and Pyrimidine Biosynthesis",0.0272727272727273,0.0218978102189781
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Pyruvate Metabolism",0.0272727272727273,0.0218978102189781
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Transport",0.0363636363636364,0.109489051094891
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Transport Outer Membrane Porin",0.354545454545455,0.299270072992701
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Transport, ABC system",0.0272727272727273,0.0364963503649635
iZ_1308,Escherichia coli O157:H7 str. EDL933,"Transport, Outer Membrane",0.00909090909090909,0.0072992700729927
ic_1306,Escherichia coli CFT073,"Alanine, Aspartate, and Glutamate Metabolism",0.0172413793103448,0.0285714285714286
ic_1306,Escherichia coli CFT073,"Alternate Carbon Metabolism",0.0862068965517241,0.0428571428571429
ic_1306,Escherichia coli CFT073,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0172413793103448,0.0285714285714286
ic_1306,Escherichia coli CFT073,"Citrate cycle (TCA cycle)",0.00862068965517241,0.00714285714285714
ic_1306,Escherichia coli CFT073,"Cofactor and Prosthetic Group Biosynthesis",0.0172413793103448,0.00714285714285714
ic_1306,Escherichia coli CFT073,"Exchange",0.00862068965517241,0.0142857142857143
ic_1306,Escherichia coli CFT073,"Folate Biosynthesis",0.0172413793103448,0.00714285714285714
ic_1306,Escherichia coli CFT073,"Glycolysis and Gluconeogenesis",0.0517241379310345,0.0214285714285714
ic_1306,Escherichia coli CFT073,"Histidine Biosynthesis",0.00862068965517241,0.0214285714285714
ic_1306,Escherichia coli CFT073,"Inorganic Ion Transport and Metabolism",0.0258620689655172,0.142857142857143
ic_1306,Escherichia coli CFT073,"Membrane Lipid Metabolism",0.189655172413793,0.0785714285714286
ic_1306,Escherichia coli CFT073,"Nucleotide Salvage Pathway",0.0344827586206897,0.0571428571428571
ic_1306,Escherichia coli CFT073,"Oxidative Phosphorylation",0.00862068965517241,0.0357142857142857
ic_1306,Escherichia coli CFT073,"Purine and Pyrimidine Biosynthesis",0.0258620689655172,0.0214285714285714
ic_1306,Escherichia coli CFT073,"Pyruvate Metabolism",0.0258620689655172,0.0214285714285714
ic_1306,Escherichia coli CFT073,"Transport",0.0344827586206897,0.107142857142857
ic_1306,Escherichia coli CFT073,"Transport Outer Membrane Porin",0.387931034482759,0.314285714285714
ic_1306,Escherichia coli CFT073,"Transport, ABC system",0.0258620689655172,0.0357142857142857
ic_1306,Escherichia coli CFT073,"Transport, Outer Membrane",0.00862068965517241,0.00714285714285714
